,pred
4807,0.9967362
4808,0.9950608
4809,0.9975916
4810,0.99759054
4811,0.9963402
4812,0.9999951
4813,0.99861825
4814,0.9952899
4815,0.9948104
4816,0.9883858
4817,0.99636155
4818,0.9967749
4819,0.9945804
4820,0.9969703
4821,0.9933986
4822,0.99695456
4823,0.9894775
4824,0.999393
4825,0.9958844
4826,0.99627143
4827,0.99654555
4828,0.99463123
4829,0.99675864
4830,0.99748254
4831,0.9929807
4832,0.99579567
4833,0.9890326
4834,0.9923291
4835,0.9383073
4836,0.9985486
4837,0.9977908
4838,0.9968343
4839,0.9262989
4840,0.9931834
4841,0.9959017
4842,0.9997616
4843,0.9961957
4844,0.98967993
4845,0.9980161
4846,0.99423885
4847,0.9914276
4848,0.9976891
4849,0.9958673
4850,0.9946643
4851,0.99555886
4852,0.9969752
4853,0.99437094
4854,0.9886505
4855,0.99602497
4856,0.99757135
4857,0.99154013
4858,0.9998565
4859,0.9969379
4860,0.9996222
4861,0.9966271
4862,0.9969713
4863,0.99518484
4864,0.9977406
4865,0.98589265
4866,0.9953631
4867,0.9947424
4868,0.99708474
4869,0.99435663
4870,0.9892384
4871,0.9951754
4872,0.99689406
4873,0.98210454
4874,0.9981413
4875,0.99746907
4876,0.991367
4877,0.99778
4878,0.9956846
4879,0.99653184
4880,0.99524474
4881,0.9831628
4882,0.9949471
4883,0.9806191
4884,0.98430854
4885,0.9988177
4886,0.9937587
4887,0.9961668
4888,0.99371207
4889,0.9964648
4890,0.9855486
4891,0.99401474
4892,0.9958117
4893,0.9961076
4894,0.97991526
4895,0.99730694
4896,0.99660444
4897,0.99461937
4898,0.9943274
4899,0.9955362
4900,0.997053
4901,0.9988663
4902,0.9947142
4903,0.9978211
4904,0.9992416
4905,0.997121
4906,0.9922384
4907,0.99426603
4908,0.9979381
4909,0.9986621
4910,0.99789965
4911,0.99633336
4912,0.99849653
4913,0.9849704
4914,0.9967577
4915,0.99714285
4916,0.999594
4917,0.9580914
4918,0.99167466
4919,0.9960432
4920,0.9907514
4921,0.9976529
4922,0.99518037
4923,0.9753573
4924,0.9910344
4925,0.9920449
4926,0.99380326
4927,0.9976922
4928,0.9988911
4929,0.9971911
4930,0.9941933
4931,0.99571097
4932,0.9962956
4933,0.9904418
4934,0.99521375
4935,0.9929153
4936,0.9978321
4937,0.9966066
4938,0.99474746
4939,0.9971733
4940,0.9929413
4941,0.9968927
4942,0.99475014
4943,0.9970032
4944,0.99505484
4945,0.99335897
4946,0.96611965
4947,0.9931241
4948,0.976121
4949,0.9935328
4950,0.99689054
4951,0.99655485
4952,0.98780537
4953,0.99611825
4954,0.994849
4955,0.9975591
4956,0.9980328
4957,0.9963554
4958,0.9992329
4959,0.98355764
4960,0.99369085
4961,0.9974454
4962,0.9982908
4963,0.9981268
4964,0.99538136
4965,0.99917066
4966,0.9864751
4967,0.98818505
4968,0.93426985
4969,0.9981666
4970,0.99815726
4971,0.9962536
4972,0.99841255
4973,0.99028814
4974,0.9953308
4975,0.99604654
4976,0.9988545
4977,0.92453235
4978,0.9979253
4979,0.9898964
4980,0.9968878
4981,0.99596834
4982,0.987996
4983,0.9971905
4984,0.998632
4985,0.998325
4986,0.9978195
4987,0.9977966
4988,0.9936291
4989,0.993794
4990,0.9956298
4991,0.9956014
4992,0.9966873
4993,0.99048185
4994,0.9968407
4995,0.9978839
4996,0.9986894
4997,0.99815226
4998,0.98606074
4999,0.9971181
5000,0.99620116
5001,0.9939344
5002,0.99976486
5003,0.99488276
5004,0.99532455
5005,0.9988475
5006,0.99628156
5007,0.99792504
5008,0.99671686
5009,0.9975488
5010,0.9975488
5011,0.9893119
5012,0.9973995
5013,0.9940358
5014,0.996813
5015,0.99912894
5016,0.996397
5017,0.99752295
5018,0.995896
5019,0.995394
5020,0.9975109
5021,0.99829197
5022,0.99606717
5023,0.9968216
5024,0.991911
5025,0.9969684
5026,0.99657047
5027,0.9560588
5028,0.9980364
5029,0.9953961
5030,0.9970976
5031,0.98411417
5032,0.99896204
5033,0.99661446
5034,0.9971837
5035,0.9974659
5036,0.9934279
5037,0.9846127
5038,0.9949963
5039,0.99852395
5040,0.9955151
5041,0.998314
5042,0.9966016
5043,0.9966016
5044,0.9974623
5045,0.9941629
5046,0.9977902
5047,0.986199
5048,0.99729073
5049,0.9986508
5050,0.9938648
5051,0.9987023
5052,0.9978123
5053,0.99562645
5054,0.99649554
5055,0.9998949
5056,0.9963857
5057,0.99833214
5058,0.9974135
5059,0.9969799
5060,0.9960506
5061,0.9975796
5062,0.976069
5063,0.9980627
5064,0.9959663
5065,0.98200655
5066,0.9964678
5067,0.99746525
5068,0.9968407
5069,0.99841046
5070,0.99691594
5071,0.9963772
5072,0.9999571
5073,0.996912
5074,0.9999993
5075,0.99515915
5076,0.988016
5077,0.9973081
5078,0.9974873
5079,0.9955109
5080,0.99397194
5081,0.9906621
5082,0.9937619
5083,0.99686337
5084,0.99566495
5085,0.9876534
5086,0.9965627
5087,0.99653494
5088,0.9967796
5089,0.99910873
5090,0.99723285
5091,0.9973624
5092,0.9981625
5093,0.9958678
5094,0.9962358
5095,0.99993765
5096,0.9931874
5097,0.9972974
5098,0.9832713
5099,0.9986695
5100,0.99762094
5101,0.99497306
5102,0.9969593
5103,0.99735254
5104,0.98635817
5105,0.99274445
5106,0.9942213
5107,0.99655265
5108,0.9482734
5109,0.9975964
5110,0.994812
5111,0.9822811
5112,0.99873185
5113,0.99652195
5114,0.9956963
5115,0.9899001
5116,0.9962064
5117,0.9924915
5118,0.99704945
5119,0.9930941
5120,0.98820597
5121,0.9964553
5122,0.9981288
5123,0.9996269
5124,0.99919885
5125,0.999521
5126,0.999521
5127,0.9969667
5128,0.9942335
5129,0.996809
5130,0.9843821
5131,0.99852777
5132,0.99764663
5133,0.9933115
5134,0.99721974
5135,0.9979403
5136,0.99788177
5137,0.99739826
5138,0.9947258
5139,0.99549204
5140,0.99300444
5141,0.9947587
5142,0.9941671
5143,0.99831206
5144,0.95638055
5145,0.9941158
5146,0.99055433
5147,0.99428463
5148,0.9975683
5149,0.98142254
5150,0.9988966
5151,0.99665487
5152,0.9989668
5153,0.9951284
5154,0.99412644
5155,0.99746567
5156,0.9969001
5157,0.99154854
5158,0.9961347
5159,0.9948378
5160,0.9979569
5161,0.9999716
5162,0.99742246
5163,0.99527943
5164,0.9976189
5165,0.99735713
5166,0.99761593
5167,0.99736667
5168,0.99029917
5169,0.9972693
5170,0.9898734
5171,0.9985615
5172,0.99622226
5173,0.99540657
5174,0.9948579
5175,0.99594367
5176,0.9510187
5177,0.9983442
5178,0.99500024
5179,0.9968806
5180,0.9945316
5181,0.9929575
5182,0.9954984
5183,0.9984106
5184,0.99730974
5185,0.994569
5186,0.99837494
5187,0.99366605
5188,0.99150836
5189,0.9955417
5190,0.9961853
5191,0.98292804
5192,0.99718106
5193,0.99723226
5194,0.9982214
5195,0.9935998
5196,0.9971824
5197,0.9958613
5198,0.99527323
5199,0.9692206
5200,0.9966054
5201,0.9969881
5202,0.9937391
5203,0.99679846
5204,0.9969236
5205,0.9940578
5206,0.99470353
5207,0.996745
5208,0.9980719
5209,0.9985089
5210,0.99740076
5211,0.99665356
5212,0.99703383
5213,0.9972832
5214,0.9964992
5215,0.9932097
5216,0.99748
5217,0.9959176
5218,0.9756467
5219,0.9975945
5220,0.99743927
5221,0.995746
5222,0.9967462
5223,0.9793652
5224,0.9947045
5225,0.99543417
5226,0.9989776
5227,0.99746597
5228,0.99738395
5229,0.9970752
5230,0.9984145
5231,0.9990264
5232,0.9927665
5233,0.9994706
5234,0.97501874
5235,0.99573195
5236,0.9958876
5237,0.9981774
5238,0.99520224
5239,0.99904025
5240,0.99648327
5241,0.98850954
5242,0.9931725
5243,0.9944176
5244,0.9966271
5245,0.9951165
5246,0.99743927
5247,0.9984957
5248,0.99542063
5249,0.9969918
5250,0.9944577
5251,0.9966046
5252,0.99683785
5253,0.99902594
5254,0.9972854
5255,0.9989798
5256,0.99966156
5257,0.99896157
5258,0.97901845
5259,0.95335567
5260,0.9985142
5261,0.99656177
5262,0.9951713
5263,0.99714756
5264,0.99561965
5265,0.99635446
5266,0.97043633
5267,0.997085
5268,0.99800104
5269,0.9906487
5270,0.98700523
5271,0.9938896
5272,0.9980445
5273,0.9949448
5274,0.9985069
5275,0.992884
5276,0.99673724
5277,0.99727297
5278,0.9982866
5279,0.99714047
5280,0.9589806
5281,0.9972341
5282,0.9970901
5283,0.996137
5284,0.9974776
5285,0.98182917
5286,0.99926364
5287,0.9965945
5288,0.9970739
5289,0.96572936
5290,0.99704194
5291,0.9977431
5292,0.9979044
5293,0.9884101
5294,0.99602246
5295,0.9888767
5296,0.99701965
5297,0.9969517
5298,0.994243
5299,0.9987519
5300,0.99795926
5301,0.996842
5302,0.99106884
5303,0.9971957
5304,0.99542737
5305,0.98895216
5306,0.99635565
5307,0.9958564
5308,0.9902104
5309,0.9937903
5310,0.9968136
5311,0.99796855
5312,0.9957627
5313,0.99989367
5314,0.99815714
5315,0.9974043
5316,0.94217813
5317,0.99813527
5318,0.9952516
5319,0.99579597
5320,0.9886863
5321,0.9965483
5322,0.99837494
5323,0.9965988
5324,0.99885666
5325,0.9981797
5326,0.9951149
5327,0.997481
5328,0.99191064
5329,0.9862577
5330,0.95666474
5331,0.9967028
5332,0.997684
5333,0.99654347
5334,0.9986851
5335,0.997998
5336,0.9979923
5337,0.99776566
5338,0.994491
5339,0.99508053
5340,0.9945235
5341,0.9979057
5342,0.9984164
5343,0.99661493
5344,0.9974158
5345,0.9980022
5346,0.99259305
5347,0.9970676
5348,0.99520344
5349,0.9834856
5350,0.9948759
5351,0.9954252
5352,0.9934627
5353,0.992519
5354,0.9974022
5355,0.9601848
5356,0.99928033
5357,0.9985814
5358,0.99864376
5359,0.99846286
5360,0.9633157
5361,0.9969783
5362,0.9851159
5363,0.9969146
5364,0.9988402
5365,0.99797857
5366,0.993675
5367,0.9963311
5368,0.9958699
5369,0.9931313
5370,0.9917432
5371,0.9953381
5372,0.9988575
5373,0.99544215
5374,0.99873686
5375,0.9938276
5376,0.99654615
5377,0.994346
5378,0.99690956
5379,0.9960522
5380,0.99442524
5381,0.9969398
5382,0.99723613
5383,0.95163953
5384,0.99744546
5385,0.99460363
5386,0.94213676
5387,0.9815485
5388,0.99933755
5389,0.9885706
5390,0.99468267
5391,0.9972637
5392,0.99231994
5393,0.99439734
5394,0.99858487
5395,0.99395573
5396,0.99553955
5397,0.99687755
5398,0.99588156
5399,0.99636674
5400,0.9930982
5401,0.99700016
5402,0.9929409
5403,0.99676347
5404,0.9978244
5405,0.9912931
5406,0.9973823
5407,0.99694335
5408,0.9993867
5409,0.9988601
5410,0.9980665
5411,0.99595904
5412,0.9804367
5413,0.9831072
5414,0.9806514
5415,0.99622154
5416,0.99683
5417,0.99543846
5418,0.99520737
5419,0.98653805
5420,0.99800843
5421,0.9971707
5422,0.9906313
5423,0.99825037
5424,0.9976884
5425,0.99781525
5426,0.9841746
5427,0.99616367
5428,0.9967141
5429,0.9988095
5430,0.9967383
5431,0.996266
5432,0.9959823
5433,0.9962339
5434,0.99823785
5435,0.9944546
5436,0.99749243
5437,0.9971608
5438,0.99511135
5439,0.99509645
5440,0.99414706
5441,0.99728346
5442,0.9942727
5443,0.9958408
5444,0.99779713
5445,0.99611485
5446,0.9851254
5447,0.994961
5448,0.99777246
5449,0.9935036
5450,0.99811566
5451,0.9984625
5452,0.9961544
5453,0.99663323
5454,0.9863036
5455,0.99892795
5456,0.99987465
5457,0.9916221
5458,0.98362714
5459,0.9968878
5460,0.9982988
5461,0.99734485
5462,0.9962572
5463,0.99746346
5464,0.9992652
5465,0.99571276
5466,0.9895103
5467,0.9921359
5468,0.99425036
5469,0.99425036
5470,0.99425036
5471,0.99438715
5472,0.99568546
5473,0.9959074
5474,0.995848
5475,0.9959221
5476,0.9964008
5477,0.9871733
5478,0.9964127
5479,0.84562874
5480,0.9922551
5481,0.99339116
5482,0.99512744
5483,0.99640477
5484,0.9987769
5485,0.9993483
5486,0.99572396
5487,0.9982619
5488,0.99735516
5489,0.9959886
5490,1.0
5491,0.9972535
5492,0.99691147
5493,0.99737686
5494,0.9967569
5495,0.9975523
5496,0.997484
5497,0.9967766
5498,0.98842955
5499,0.9878003
5500,0.9974593
5501,0.99522436
5502,0.9936122
5503,0.9979997
5504,0.9931202
5505,0.9964705
5506,0.99717844
5507,0.99682736
5508,0.99749666
5509,0.99681276
5510,0.99682105
5511,0.9968424
5512,0.99857056
5513,0.9989911
5514,0.99777806
5515,0.99597853
5516,0.98761785
5517,0.99807537
5518,0.9948399
5519,0.9986725
5520,0.99620104
5521,0.99538565
5522,0.9970322
5523,0.9971442
5524,0.99949425
5525,0.996686
5526,0.993361
5527,0.997394
5528,0.9976059
5529,0.9964556
5530,0.99894273
5531,0.9901762
5532,0.9957118
5533,0.9944173
5534,0.99751127
5535,0.9971088
5536,0.9968115
5537,0.9969865
5538,0.9858548
5539,0.99621356
5540,0.975598
5541,0.9953457
5542,0.998757
5543,0.99580514
5544,0.99844086
5545,0.99272907
5546,0.9946698
5547,0.9981964
5548,0.99708545
5549,0.9866862
5550,0.99681115
5551,0.9977249
5552,0.98961467
5553,0.9853863
5554,0.9970251
5555,0.9964142
5556,0.9994368
5557,0.9989493
5558,0.9985672
5559,0.99711275
5560,0.99273944
5561,0.9976876
5562,0.99609745
5563,0.9968243
5564,0.995515
5565,0.997491
5566,0.99839455
5567,0.99780893
5568,0.9882513
5569,0.9968053
5570,0.99851435
5571,0.99908817
5572,0.99522114
5573,0.99789095
5574,0.9969938
5575,0.9894203
5576,0.9967393
5577,0.9966495
5578,0.9965248
5579,0.99728394
5580,0.9963857
5581,0.9977721
5582,0.9820447
5583,0.9974278
5584,0.99745727
5585,0.9958836
5586,0.9965772
5587,0.99527216
5588,0.97260904
5589,0.99104965
5590,0.99798477
5591,0.9972042
5592,0.9984385
5593,0.99767065
5594,0.9979956
5595,0.9979956
5596,0.9968081
5597,0.9970836
5598,0.9918809
5599,0.9899735
5600,0.9970063
5601,0.99793637
5602,0.99626654
5603,0.9951992
5604,0.99709505
5605,0.9994341
5606,0.99386877
5607,0.99619114
5608,0.9825686
5609,0.9987124
5610,0.9811436
5611,0.9958576
5612,0.9975482
5613,0.98864645
5614,0.984793
5615,0.9849878
5616,0.99737835
5617,0.99225104
5618,0.9941231
5619,0.9999852
5620,0.97604007
5621,0.99523026
5622,0.9991337
5623,0.9973353
5624,0.99857163
5625,0.9948257
5626,0.9967588
5627,0.9963663
5628,0.99133474
5629,0.9865182
5630,0.9939338
5631,0.99541336
5632,0.98691106
5633,0.99613386
5634,0.9963403
5635,0.9984035
5636,0.98675966
5637,0.99606514
5638,0.99920094
5639,0.99606013
5640,0.9901848
5641,0.99841356
5642,0.99384546
5643,0.9987308
5644,0.9888381
5645,0.9987346
5646,0.99566406
5647,0.99596405
5648,0.99761444
5649,0.99699223
5650,0.99555844
5651,0.99856544
5652,0.9897622
5653,0.9813037
5654,0.99833834
5655,0.9970983
5656,0.99691284
5657,0.9971229
5658,0.9967169
5659,0.9958661
5660,0.99892294
5661,0.99523026
5662,0.99609184
5663,0.99713665
5664,0.99931455
5665,0.98582256
5666,0.9974657
5667,0.9980998
5668,0.9939834
5669,0.9981011
5670,0.99477965
5671,0.99577725
5672,0.99577725
5673,0.99508876
5674,0.99601674
5675,0.9968493
5676,0.9994993
5677,0.9973936
5678,0.99690473
5679,0.9963733
5680,0.99618447
5681,0.997139
5682,0.99792147
5683,0.9952425
5684,0.9884778
5685,0.97354686
5686,0.9934664
5687,0.9970305
5688,0.998439
5689,0.9963157
5690,0.9989041
5691,0.9972966
5692,0.99732494
5693,0.98946226
5694,0.99697423
5695,0.99004173
5696,0.99563396
5697,0.9973377
5698,0.995772
5699,0.9973525
5700,0.98538953
5701,0.9934672
5702,0.9975736
5703,0.9974876
5704,0.9941522
5705,0.9976145
5706,0.9963561
5707,0.9967976
5708,0.9973189
5709,0.9962295
5710,0.99777937
5711,0.96393394
5712,0.9997029
5713,0.99649966
5714,0.9925022
5715,0.995756
5716,0.9954211
5717,0.97579134
5718,0.9960737
5719,0.99778473
5720,0.99503106
5721,0.995336
5722,0.9968993
5723,0.99907255
5724,0.9986764
5725,0.99527264
5726,0.9852154
5727,0.9958242
5728,0.9975108
5729,0.9979537
5730,0.9985963
5731,0.9940245
5732,0.99942976
5733,0.9970447
5734,0.99786866
5735,0.99704033
5736,0.9963969
5737,0.9974202
5738,0.99764204
5739,0.996861
5740,0.99780464
5741,0.99768364
5742,0.9938873
5743,0.98871005
5744,0.9959027
5745,0.99791944
5746,0.99728334
5747,0.9983901
5748,0.9783454
5749,0.975084
5750,0.9959906
5751,0.9968877
5752,0.99031806
5753,0.9966656
5754,0.99650156
5755,0.9982358
5756,0.99849606
5757,0.99439096
5758,0.99411666
5759,0.99648887
5760,0.99589604
5761,0.9988346
5762,0.99212384
5763,0.9973458
5764,0.998031
5765,0.9972191
5766,0.99402094
5767,0.9987494
5768,0.9958546
5769,0.9822433
5770,0.9978045
5771,0.99733603
5772,0.996823
5773,0.9996352
5774,0.99860066
5775,0.99586666
5776,0.99722046
5777,0.995765
5778,0.9967969
5779,0.96242213
5780,0.9723847
5781,0.99714726
5782,0.9974855
5783,0.9963486
5784,0.9994372
5785,0.9951402
5786,0.9953977
5787,0.994297
5788,0.9984193
5789,0.9977611
5790,0.9996121
5791,0.99778223
5792,0.99692935
5793,0.9935459
5794,0.9924325
5795,0.997483
5796,0.99869585
5797,0.99452233
5798,0.99462545
5799,0.9908259
5800,0.99986804
5801,0.9962196
5802,0.97931826
5803,0.998997
5804,0.99798715
5805,0.99577576
5806,0.9747255
5807,0.9956738
5808,0.9963678
5809,0.9870621
5810,0.99468166
5811,0.9993137
5812,0.97522855
5813,0.99920475
5814,0.997739
5815,0.99716276
5816,0.9980484
5817,0.9890042
5818,0.9927296
5819,0.9964601
5820,0.9977155
5821,0.9977449
5822,0.9978179
5823,0.994119
5824,0.9957447
5825,0.9972223
5826,0.9953402
5827,0.999612
5828,0.9923098
5829,0.9973133
5830,0.99615484
5831,0.99360347
5832,0.996266
5833,0.99121976
5834,0.9944425
5835,0.99347365
5836,0.9971006
5837,0.99592704
5838,0.99675417
5839,0.99581397
5840,0.9907298
5841,0.99668145
5842,0.99670446
5843,0.9952466
5844,0.99541986
5845,0.9951165
5846,0.9967895
5847,0.9942531
5848,0.99516004
5849,0.9909998
5850,0.99182445
5851,0.9948795
5852,0.9974909
5853,0.9947513
5854,0.99774694
5855,0.99600863
5856,0.9970772
5857,0.9972531
5858,0.9966537
5859,0.99811244
5860,0.9960885
5861,0.99482954
5862,0.99658954
5863,0.99706995
5864,0.99813795
5865,0.99735606
5866,0.9998546
5867,0.9968442
5868,0.99753034
5869,0.999629
5870,0.9955127
5871,0.99708664
5872,0.997728
5873,0.9969015
5874,0.99670744
5875,0.9366802
5876,0.9963097
5877,0.99410033
5878,0.99664605
5879,0.9968531
5880,0.9979861
5881,0.9979819
5882,0.9876668
5883,0.99714124
5884,0.99702585
5885,0.9944671
5886,0.9967917
5887,0.9938786
5888,0.99822676
5889,0.99915695
5890,0.9955528
5891,0.99727875
5892,0.9997511
5893,0.998083
5894,0.9662231
5895,0.995009
5896,0.9964179
5897,0.9959101
5898,0.98520434
5899,0.99838734
5900,0.9955581
5901,0.997064
5902,0.99599683
5903,0.99969935
5904,0.99359727
5905,0.9987308
5906,0.9627457
5907,0.99559474
5908,0.99769056
5909,0.9989835
5910,0.99746454
5911,0.985119
5912,0.98570937
5913,0.9974311
5914,0.99148643
5915,0.99911165
5916,0.9989575
5917,0.9863802
5918,0.99999917
5919,0.99595684
5920,0.9893541
5921,0.9893541
5922,0.9893541
5923,0.9893541
5924,0.9893541
5925,0.9893541
5926,0.9893541
5927,0.9893541
5928,0.9956005
5929,0.97744393
5930,0.9980954
5931,0.9980461
5932,0.9964747
5933,0.99652106
5934,0.9955014
5935,0.9964
5936,0.9963081
5937,0.9955392
5938,0.9963314
5939,0.99572897
5940,0.99780905
5941,0.9977064
5942,0.99579126
5943,0.9927118
5944,0.99816
5945,0.9978206
5946,0.9875766
5947,0.9964136
5948,0.9971808
5949,0.99808097
5950,0.9955059
5951,0.9900974
5952,0.9947876
5953,0.99470305
5954,0.9979677
5955,0.99763167
5956,0.99711627
5957,0.99849176
5958,0.9990322
5959,0.98687005
5960,0.99694955
5961,0.99787474
5962,0.9932774
5963,0.99706376
5964,0.9965863
5965,0.9958814
5966,0.99459004
5967,0.98259586
5968,0.9942231
5969,0.9966731
5970,0.9999981
5971,0.9991026
5972,0.9952761
5973,0.9985136
5974,0.996482
5975,0.99891603
5976,0.99887335
5977,0.9914143
5978,0.99739945
5979,0.99722254
5980,0.9980139
5981,0.99758196
5982,0.99674773
5983,0.99616015
5984,0.9946476
5985,0.996742
5986,0.9961598
5987,0.99787647
5988,0.9662734
5989,0.99411696
5990,0.99554706
5991,0.9958788
5992,0.99755424
5993,0.99387956
5994,0.9975309
5995,0.9943092
5996,0.9937258
5997,0.9983194
5998,0.9954289
5999,0.9950032
6000,0.9986525
6001,0.99706626
6002,0.9995153
6003,0.9995153
6004,0.9995153
6005,0.9995153
6006,0.9995153
6007,0.9995153
6008,0.9995153
6009,0.9995153
6010,0.9995153
6011,0.9995153
6012,0.9995153
6013,0.9995153
6014,0.9995153
6015,0.9995153
6016,0.9995153
6017,0.9995153
6018,0.99773276
6019,0.9944583
6020,0.996431
6021,0.9966535
6022,0.8961899
6023,0.9964893
6024,0.99735963
6025,0.9944755
6026,0.9901267
6027,0.9954736
6028,0.99706525
6029,0.99721736
6030,0.9926107
6031,0.9977747
6032,0.99687004
6033,0.99427605
6034,0.9941269
6035,0.9971704
6036,0.9967251
6037,0.9916581
6038,0.9940208
6039,0.9971183
6040,0.99769473
6041,0.9948229
6042,0.9952299
6043,0.998332
6044,0.9968934
6045,0.9952293
6046,0.99646974
6047,0.99509346
6048,0.96085024
6049,0.9939134
6050,0.996014
6051,0.9948243
6052,0.99870217
6053,0.9978819
6054,0.9975749
6055,0.99463665
6056,0.9975683
6057,0.99831647
6058,0.99937993
6059,0.9807663
6060,0.98204756
6061,0.9967699
6062,0.99739146
6063,0.992815
6064,0.9987639
6065,0.99700487
6066,0.9963298
6067,0.9990096
6068,0.99824977
6069,0.99436176
6070,0.99732184
6071,0.9947211
6072,0.9400662
6073,0.9929161
6074,0.985976
6075,0.99296284
6076,0.9954039
6077,0.99746174
6078,0.9979632
6079,0.9963554
6080,0.99824107
6081,0.9936074
6082,0.99719995
6083,0.9916112
6084,0.9946546
6085,0.998927
6086,0.9974257
6087,0.99635553
6088,0.995895
6089,0.99564755
6090,0.9860991
6091,0.9985415
6092,0.9983373
6093,0.9913839
6094,0.99604195
6095,0.99830294
6096,0.9959581
6097,0.9974506
6098,0.99890965
6099,0.9938579
6100,0.9971963
6101,0.99528956
6102,0.9955505
6103,0.9973829
6104,0.9487656
6105,0.99815357
6106,0.9806145
6107,0.990903
6108,0.99704635
6109,0.99728024
6110,0.9964806
6111,0.9974189
6112,0.9986188
6113,0.9797516
6114,0.9932667
6115,0.9936625
6116,0.9970114
6117,0.98743415
6118,0.9949223
6119,0.9937617
6120,0.9977058
6121,0.99574697
6122,0.9783454
6123,0.9906683
6124,0.9906683
6125,0.933515
6126,0.95369637
6127,0.9957384
6128,0.9947563
6129,0.9982343
6130,0.98576367
6131,0.99728596
6132,0.9765191
6133,0.9964537
6134,0.9976924
6135,0.99377304
6136,0.9933481
6137,0.992885
6138,0.9974173
6139,0.9966455
6140,0.9974778
6141,0.9959726
6142,0.9984063
6143,0.9962541
6144,0.9967839
6145,0.9959705
6146,0.9963116
6147,0.99535084
6148,0.99596894
6149,0.9852115
6150,0.99890745
6151,0.9993722
6152,0.96678203
6153,0.9926571
6154,0.995495
6155,0.9962248
6156,0.9969279
6157,0.9973594
6158,0.99597853
6159,0.98341906
6160,0.9915314
6161,0.99690485
6162,0.9671309
6163,0.9891536
6164,0.9981611
6165,0.99985003
6166,0.9991315
6167,0.9962255
6168,0.9976681
6169,0.98208666
6170,0.9789753
6171,0.99724936
6172,0.9976313
6173,0.9952347
6174,0.995783
6175,0.98846275
6176,0.9968268
6177,0.99620044
6178,0.9966231
6179,0.99806905
6180,0.99672747
6181,0.9974619
6182,0.99623466
6183,0.994857
6184,0.9964628
6185,0.99732924
6186,0.9968953
6187,0.9861913
6188,0.99272484
6189,0.9993738
6190,0.9960115
6191,0.9954884
6192,0.99424744
6193,0.9866027
6194,0.9988769
6195,0.9947517
6196,0.99550754
6197,0.99455595
6198,0.9989728
6199,0.9958964
6200,0.9936878
6201,0.99347746
6202,0.99769974
6203,0.99817824
6204,0.9979161
6205,0.99697036
6206,0.9975149
6207,0.98518425
6208,0.9974844
6209,0.9958533
6210,0.9985341
6211,0.99932486
6212,0.99549425
6213,0.99042094
6214,0.99600834
6215,0.9962947
6216,0.9842203
6217,0.97484213
6218,0.99303174
6219,0.99688566
6220,0.9969701
6221,0.9983957
6222,0.9943844
6223,0.9996909
6224,0.9975303
6225,0.99680114
6226,0.99948215
6227,0.99701273
6228,0.999153
6229,0.99570787
6230,0.9970095
6231,0.994939
6232,0.9963361
6233,0.9914867
6234,0.99187875
6235,0.99563384
6236,0.99181104
6237,0.99657923
6238,0.9965036
6239,0.9990219
6240,0.9934534
6241,0.99685013
6242,0.997332
6243,0.99735343
6244,0.99913985
6245,0.9860932
6246,0.99669105
6247,0.9999993
6248,0.9971876
6249,0.99562985
6250,0.9961263
6251,0.98005307
6252,0.9801042
6253,0.98127854
6254,0.9839643
6255,0.9967807
6256,0.9935764
6257,0.9957237
6258,0.9988201
6259,0.9950534
6260,0.99658096
6261,0.9973644
6262,0.99486923
6263,0.99558884
6264,0.9961014
6265,0.9882713
6266,0.9857306
6267,0.99744153
6268,0.99937093
6269,0.9977699
6270,0.9957582
6271,0.9949801
6272,0.99835354
6273,0.9889773
6274,0.998055
6275,0.997378
6276,0.9971546
6277,0.99653983
6278,0.99712217
6279,0.9573771
6280,0.99665403
6281,0.99950755
6282,0.9953495
6283,0.9988589
6284,0.99228
6285,0.99906313
6286,0.99906313
6287,0.99517685
6288,0.9976676
6289,0.9923353
6290,0.9972546
6291,0.9969568
6292,0.9997518
6293,0.9931203
6294,0.99909806
6295,0.9993552
6296,0.9925382
6297,0.9973881
6298,0.9955082
6299,0.99422395
6300,0.9889627
6301,0.9939561
6302,0.9923398
6303,0.9967073
6304,0.9964118
6305,0.99864864
6306,0.995814
6307,0.9943249
6308,0.9978725
6309,0.998772
6310,0.9989544
6311,0.99659634
6312,0.99815035
6313,0.99242425
6314,0.9980074
6315,0.9976637
6316,0.9952726
6317,0.99353755
6318,0.9975281
6319,0.9979714
6320,0.99783933
6321,0.9991821
6322,0.9971045
6323,0.99762505
6324,0.9984999
6325,0.9979564
6326,0.9958889
6327,0.99670506
6328,0.9982879
6329,0.984368
6330,0.99828994
6331,0.99419135
6332,0.996227
6333,0.99801946
6334,0.99713266
6335,0.9970648
6336,0.9972889
6337,0.98813874
6338,0.9902568
6339,0.9988725
6340,0.99770033
6341,0.9961056
6342,0.9978733
6343,0.9967569
6344,0.9983285
6345,0.9934627
6346,0.9938805
6347,0.9993656
6348,0.99752367
6349,0.9951023
6350,0.9933973
6351,0.9863066
6352,0.99685097
6353,0.99668264
6354,0.9920352
6355,0.9945804
6356,0.9832392
6357,0.9910052
6358,0.99592
6359,0.9828979
6360,0.9963833
6361,0.99646693
6362,0.99611676
6363,0.99725163
6364,0.9947549
6365,0.9983418
6366,0.9938593
6367,0.9947624
6368,0.9964047
6369,0.9944364
6370,0.99638605
6371,0.9956902
6372,0.90696406
6373,0.80389667
